0.7024506,-0.036154423,0
0.9729268,0.34878248,0
0.6079475,0.29305294,0
-0.11081145,0.0006112717,0
2.073172,0.65558815,0
1.3486047,0.93548423,0
1.5827464,-0.112123385,0
1.291717,1.1232942,0
0.87691754,0.25857064,0
0.6917863,0.43959892,0
1.0322499,-0.1933616,0
0.89344287,-0.034195546,0
1.233633,0.5417059,0
0.7199392,0.07197283,0
0.3305608,0.22048444,0
0.060575582,-0.07014027,0
0.55589265,-0.18528707,0
0.22949804,-0.030575883,0
-0.13344777,-0.23804545,0
-0.16103837,-0.056857243,0
0.47998187,-0.097133465,0
1.1914457,0.7209556,0
0.111232035,-0.102640465,0
0.61919296,-0.19009237,0
2.3149562,-0.51651937,0
0.98067504,0.76245654,0
0.9461523,-0.003907826,0
-0.13733186,-0.20709375,0
0.7820996,0.26697314,0
1.8652319,0.8152863,0
0.27987123,0.090848625,0
0.52014494,0.22836179,0
0.4938664,-0.116506554,0
0.5094219,0.10412862,0
1.0291703,0.48814267,0
-0.07766187,-0.20065227,0
-0.036799792,-0.19235612,0
2.063404,1.0320747,0
0.93002856,-0.37507588,0
1.3494914,0.62660515,0
0.11031051,0.21420547,0
1.8936771,0.40474376,0
1.2738252,0.7754071,0
1.3768969,0.31912434,0
0.4828074,0.25596908,0
0.13102694,0.32026035,0
0.5293429,0.42371625,0
1.5022167,0.67996144,0
0.21640664,0.08112093,0
1.3075675,0.71293056,0
0.87969637,0.35900554,0
0.83752716,-0.116762,0
0.41154557,-0.15469211,0
0.73765975,0.15876022,0
2.612845,0.995231,0
0.62947816,0.21290766,0
0.4129536,0.42481577,0
0.38419765,-0.25330555,0
0.40381435,-0.17729613,0
0.8538458,-0.101455785,0
1.968417,1.1647805,0
0.1586388,-0.3894585,0
0.45528552,-0.119517334,0
0.11284865,0.1487421,0
0.6936065,0.34289184,0
0.46243763,0.15824333,0
0.46944696,0.19719087,0
1.6217297,1.3579173,0
0.382964,-0.16981357,0
0.26055938,0.16596805,0
0.074364804,-0.39873022,0
1.7111399,0.32248598,0
1.2095649,0.08231995,0
1.7768834,0.67486733,0
0.5462557,0.17223728,0
1.3445445,0.15789498,0
0.70453936,-0.25294936,0
1.2556424,0.1832312,0
0.4173818,-0.03443256,0
1.2883829,0.16525818,0
1.4567969,-0.13672736,0
1.3512354,0.2656731,0
1.0074004,-0.0488049,0
1.4008715,0.6294572,0
2.6601865,0.8726144,0
2.3626595,0.48273128,0
0.7594575,0.40450883,0
1.7484276,0.8392561,0
0.78611493,-0.11327042,0
1.6415794,0.46950072,0
1.6797665,-0.562705,0
1.1343775,-0.5215139,0
1.1285022,0.14914294,0
1.0002471,-0.46130723,0
1.2413988,-0.35282376,0
1.0090615,0.21706441,0
-0.41565314,-0.23658544,0
1.530425,0.8314312,0
1.0517372,-0.31373182,0
1.1039385,-0.12976755,0
1.0652598,-0.043232996,0
1.4772451,0.41405106,0
0.032922033,0.20944317,0
1.1343876,-0.18129158,0
-0.026849441,-0.04183888,0
0.85409826,-0.06694731,0
1.0416102,-0.38511103,0
1.9656417,-0.51702696,0
0.5752728,0.331048,0
1.0492197,-0.31916484,0
0.7925385,0.21763968,0
1.1582785,0.25954401,0
0.7206831,0.18517624,0
1.0035876,-0.055531323,0
0.4757786,0.7360925,0
0.60375863,0.3385337,0
1.7367291,-0.63393,0
0.99143577,0.36299926,0
0.93691903,-0.21094951,0
0.12306675,-0.26495317,0
0.56580675,-0.3535033,0
2.1351418,1.8126037,0
0.96775365,0.17127772,0
1.4225019,-0.78318805,0
1.4184241,0.6962327,0
1.461885,1.2976619,0
0.9035421,0.3135038,0
1.1320513,0.27068183,0
0.95464694,0.28262728,0
1.5517551,-0.16218928,0
1.2973464,0.81501067,0
0.7010999,0.010510795,0
1.7499772,0.5216476,0
1.1857402,-0.26013172,0
1.2489007,0.04971715,0
1.6360273,1.0872099,0
1.1511735,-0.18249986,0
1.4450482,-0.26403505,0
0.80669147,-0.08752584,0
1.5946349,-0.70623016,0
1.8269523,-0.531078,0
1.6824099,0.7348873,0
1.7820588,-0.7907652,0
2.4410033,0.89981866,0
0.6057673,0.010512774,0
0.6614653,-0.42619404,0
1.3262689,0.5401446,0
2.2888474,0.26579165,0
1.7447747,0.47696653,0
0.8736498,-0.10136507,0
1.0118095,-0.8357992,0
1.0854295,0.2519189,0
0.20279026,-0.5143139,0
0.41719928,0.09456121,0
0.6745052,0.16549444,0
0.19045146,0.116792664,0
0.7308038,-0.07995285,0
0.3254429,-0.25978345,0
1.9232823,1.4524156,0
0.670209,0.16668338,0
2.074956,0.8083174,0
1.8551475,1.0176432,0
1.1497364,0.42949063,0
0.0786378,0.1503334,0
0.24849184,-0.24108218,0
1.8243983,0.8928987,0
2.2519538,0.56928027,0
-0.16301093,0.1915172,0
1.0575085,0.60212374,0
1.8741668,0.9708091,0
1.582511,0.9377929,0
0.21625781,-0.11510022,0
0.24647693,0.16512895,0
-0.35445577,-0.11910093,0
0.5368425,0.35507452,0
2.231694,0.9103143,0
-0.22285135,-0.032501567,0
1.7960675,1.0194142,0
0.61393213,-0.023098165,0
1.2751817,0.41099042,0
1.680331,0.7152257,0
1.0721164,0.367118,0
2.027139,0.2851256,0
1.6825302,0.50945216,0
0.03590822,-0.26295304,0
0.70877993,0.93325347,0
0.74250597,-0.32431376,0
0.38009775,-0.10976072,0
1.2687014,0.29553112,0
2.9020402,1.2551023,0
2.1541111,0.9490092,0
1.7247255,0.72274435,0
0.7763466,-0.286781,0
0.36108217,0.3170718,0
1.279048,0.28710616,0
-0.020245515,0.25851986,0
0.05813481,0.013715349,0
0.4984919,0.21956678,0
0.9592221,0.35538247,0
0.2811292,0.02257139,0
0.8772579,0.47100136,0
1.0079337,0.29876125,0
0.14224118,-0.017250048,0
1.2041382,0.67196554,0
0.56380093,0.67296606,0
0.5267269,0.25621513,0
-0.90211606,-0.48093104,0
0.78313243,1.0911925,0
1.049993,0.5146836,0
0.95747423,0.12520556,0
0.7767097,0.71156156,0
0.74665934,0.3152141,0
0.20566387,0.32448176,0
1.0652109,0.49830973,0
0.6232303,0.07358537,0
-0.21655689,-0.14072981,0
2.3282504,0.75154173,0
0.2171794,-0.08461026,0
1.2772022,0.7277622,0
-0.123555444,0.10583538,0
-0.08950181,-0.04809714,0
2.2366095,1.1834215,0
2.8326228,1.2019283,0
1.1981758,0.443951,0
0.71737796,0.16222835,0
-0.60541564,-0.052107207,0
0.9518695,0.19824964,0
1.3002462,0.7801852,0
1.3163105,0.5592898,0
-0.06328201,0.24797219,0
0.6160679,-0.14837371,0
0.34197608,0.28959385,0
-0.26744062,-0.099565,0
0.9240654,0.3817813,0
1.2237031,0.22141282,0
2.8144732,1.073065,0
2.008872,0.431766,0
0.073451586,0.071630806,0
-0.19618927,0.008207049,0
0.38376454,0.25197327,0
-0.09556609,0.3588996,0
0.076661736,0.2878194,0
0.2177524,0.17862049,0
0.12701963,0.124197654,0
0.5489222,0.62055,0
0.25,0.22294617,0
0.78766346,0.36457458,0
0.4911865,0.21029936,0
0.37442553,0.11455734,0
0.46953136,-0.04139175,0
0.52256674,0.37680662,0
0.076661736,0.2878194,0
0.40600193,0.25114423,0
-0.29640415,-0.043429542,0
0.7038668,0.5984272,0
-0.36528927,-0.13937019,0
0.0404861,0.20203733,0
0.58151305,0.039499473,0
1.49199,0.86407566,0
0.23400424,0.08033403,0
0.7537658,-0.55536556,0
-0.41261885,0.083106466,0
-0.015759833,0.2715178,0
0.29785374,-0.121178,0
1.0037277,0.114134975,0
0.59444565,0.23915508,0
-0.33205804,-0.08917984,0
0.56540096,0.022297762,0
2.3934226,1.1903878,0
2.6049044,0.24842958,0
-0.0073835505,-0.0044771302,0
0.0847295,-0.08972394,0
0.105080895,0.18562841,0
0.0788238,-0.061276287,0
0.21167846,0.14373487,0
1.0786417,0.5609127,0
0.067902066,0.21236563,0
0.5458252,-0.03892277,0
0.12797886,0.0589154,0
0.2177295,-0.2767561,0
1.014985,0.42865622,0
0.8072904,0.24156229,0
-0.5744977,0.09384002,0
1.9634722,0.4314154,0
0.36262313,0.2134867,0
-0.14457758,0.09941747,0
1.0167865,0.04349374,0
-0.37787285,0.0054417774,0
0.5861871,0.13887694,0
-0.098000266,0.09505617,0
0.24750338,0.40652564,0
-0.10276144,0.26292577,0
0.10388958,0.3088629,0
-0.20552555,0.2204425,0
0.24628913,0.5332393,0
0.32320064,0.023456596,0
0.66667694,-0.26923448,0
0.22581354,0.353561,0
0.6403244,0.1190013,0
0.5978925,0.20654994,0
0.40703204,0.14785747,0
0.43084,0.41270205,0
0.4531864,0.040400747,0
0.3503558,0.21880308,0
0.5908993,0.39224938,0
0.8930201,0.49509045,0
0.7965711,0.43699247,0
0.04249916,0.63857627,0
0.61864823,0.091076866,0
-0.23522851,0.120153025,0
0.5692826,0.23725544,0
0.39472646,0.6680398,0
0.14840585,0.29791892,0
2.2131023,2.0101037,0
0.03462051,0.10397307,0
0.052307725,0.20350546,0
-0.5943638,-0.013732204,0
1.9993265,1.0954186,0
0.7246272,0.22206607,0
-0.58764374,0.4425532,0
0.9267568,0.34376854,0
-0.24665485,-0.1563212,0
0.41850904,-0.19157988,0
0.21911526,0.041064836,0
2.7777088,1.2665654,0
2.7855003,0.7743998,0
0.29863024,0.23343378,0
0.37426555,0.42255348,0
1.6444,0.5331919,0
0.68372846,0.32607412,0
1.4181597,0.72876734,0
1.359437,0.6664333,0
1.9217678,0.2689162,0
0.69107926,0.4290518,0
0.43158317,0.009844417,0
0.8216776,0.33942562,0
0.7812809,0.2818145,0
1.2962171,0.7082597,0
-0.18394998,0.22897568,0
0.60245913,-0.22097208,0
2.0585423,0.8087122,0
0.6627671,0.5180881,0
1.5261583,0.39546308,0
0.31539753,0.48357242,0
0.37587553,0.019595902,0
1.7020017,0.40103254,0
0.5345753,0.14228545,0
-0.28600484,-0.13214283,0
2.5606496,1.2293683,0
1.0329709,0.5891443,0
1.2910234,0.7182077,0
0.37246606,-0.0318658,0
0.07550147,0.11255284,0
0.74853367,0.537391,0
2.0823736,0.21649,0
0.2703186,0.11314865,0
1.029643,-0.44084173,0
-0.099275865,0.23592752,0
-0.23372845,-0.18941125,0
-0.039037153,0.6010455,0
1.3557315,-0.51213896,0
0.38440835,0.3693408,0
1.8399178,0.642394,0
0.52704763,0.5164348,0
0.7995698,-0.5819084,0
-0.028105505,-0.014465626,0
0.017927073,0.10487079,0
2.2525933,0.714255,0
1.2379332,0.73707956,0
1.0215946,0.6167889,0
-0.17317094,-0.10764398,0
0.952699,0.2950331,0
0.9382069,0.26134974,0
1.1046253,0.45340514,0
1.9212583,0.877613,0
1.3824056,0.52435076,0
2.3804932,0.57341087,0
0.48505786,0.36924696,0
0.6165569,-0.20949374,0
0.8229106,-0.18643998,0
0.37426555,0.42255348,0
2.517509,0.8399455,0
1.4602537,-0.20717135,0
0.6022067,-0.09084654,0
1.5981263,0.38543713,0
0.9245965,0.34461698,0
0.5809122,0.17804529,0
0.6003162,0.0791851,0
1.2096168,0.072892204,0
0.6039711,0.43713552,0
0.30363598,0.13368464,0
0.44443855,0.07696599,0
0.7336833,0.526423,0
2.0663843,1.056991,0
1.5538552,0.75126404,0
0.24035187,0.26090097,0
1.2592226,0.52070785,0
0.030232873,-0.16638976,0
0.5308459,0.2772745,0
3.1499548,1.343988,0
0.6405021,0.4627808,0
2.266468,1.21727,0
2.0935133,1.6054512,0
-0.70465004,-0.5054732,0
0.738742,0.47515303,0
1.9459898,1.3527532,0
0.9547068,0.70004183,0
1.0066279,0.8116389,0
0.0051481323,0.43113473,0
0.33205703,0.21451372,0
1.0214387,0.7618834,0
2.5335894,1.3377832,0
1.737465,0.95836174,0
3.14951,1.3297879,0
0.40596673,0.3363942,0
0.75561124,0.5421642,0
0.90707535,0.7176871,0
0.74509805,0.57180476,0
0.23559801,0.24411508,0
0.60342884,0.110967785,0
-0.57627684,-0.4215189,0
0.37172645,0.047990434,0
1.3134841,0.94123155,0
0.31131744,0.24983022,0
0.89157945,0.4937372,0
-0.2548482,-0.0628297,0
1.6536049,0.88496304,0
2.2376363,1.1640496,0
2.7616649,1.7145367,0
0.8480727,0.47577003,0
2.6295514,1.3384447,0
-0.31306297,-0.05905328,0
0.37191874,0.37825063,0
2.2999294,1.1057352,0
-0.986542,-0.4662086,0
1.1333404,0.7546634,0
0.34242916,0.19013798,0
2.1585944,0.69651383,0
2.8536859,1.5071001,0
1.0610886,0.76236755,0
2.1040184,0.6605894,0
0.71054375,0.41352135,0
1.086274,-0.19557977,0
0.99915844,0.6790895,0
0.6245813,0.38647363,0
3.1104546,1.431765,0
2.5527196,1.2521671,0
0.6834393,0.46134353,0
1.3682247,0.9477659,0
1.6348532,0.8952442,0
-0.94625807,-0.49052045,0
2.1436632,0.12715292,0
0.5276294,-0.18463686,0
2.583189,0.8016408,0
1.9689987,0.5088078,0
0.97446996,1.0469004,0
1.1761769,-0.08173837,0
0.7435884,0.34275004,0
0.45945156,0.49529162,0
1.2780347,0.8863602,0
2.0910494,0.86263704,0
0.5149031,0.6899515,0
2.315371,1.6438005,0
0.68589604,0.32504344,0
-1.0025383,-0.14794901,0
0.5664693,0.36957213,0
0.81012934,0.7035908,0
2.0227334,1.3682306,0
2.8752813,1.4696201,0
0.89539635,0.5145533,0
1.5937313,0.8436537,0
0.85853475,0.7897003,0
0.7188831,0.3888656,0
0.76815575,0.38258812,0
-0.69721454,-0.2666502,0
2.2802224,1.4370185,0
0.53858835,0.30433983,0
0.76496315,0.4353656,0
3.177928,1.4208213,0
1.2288188,0.29941958,0
2.5653405,1.558811,0
0.60257703,0.43896288,0
0.5508288,-0.5790067,0
0.7303282,0.11616701,0
0.52080244,0.26007357,0
0.17926161,0.3151254,0
2.2861567,1.1279206,0
0.0017738855,-0.27478385,0
-0.75993323,-0.43649328,0
1.4993246,-0.530169,0
1.6216967,0.26718727,0
0.061850466,-0.040014595,0
-0.2574195,-0.42564532,0
1.9721475,0.6877772,0
2.751265,0.8177073,0
1.7595967,0.74384785,0
2.949686,1.1973379,0
0.0033372687,-0.14226101,0
2.0319803,0.3933125,0
1.0120745,0.07182052,0
1.6165084,0.6512196,0
