0
1
2
-1
3
4
4
5
6
0
0
7
8
0
-1
9
2
10
11
-1
12
13
14
15
16
13
1
11
6
16
9
2
12
10
17
-1
-1
-1
7
17
10
5
17
8
12
10
0
-1
18
-1
6
0
10
1
19
0
12
-1
18
15
-1
14
18
10
0
12
15
16
10
18
-1
16
5
16
2
13
2
5
-1
5
5
-1
7
20
3
-1
-1
4
2
5
4
17
13
0
13
7
21
20
17
13
8
4
18
-1
-1
0
7
16
0
1
-1
17
6
17
2
12
16
17
6
14
22
19
0
5
20
20
7
17
7
16
17
0
16
17
13
20
8
5
-1
4
-1
-1
16
3
2
10
4
3
16
6
2
7
18
15
0
18
2
10
3
6
-1
-1
17
10
18
5
3
-1
2
20
20
9
18
-1
2
3
11
16
12
-1
-1
-1
16
-1
-1
6
2
23
5
-1
3
4
15
22
6
14
14
12
1
18
7
8
-1
13
22
-1
-1
-1
13
-1
-1
-1
10
8
12
-1
3
10
13
-1
-1
3
19
8
0
-1
0
4
5
14
15
10
11
17
8
19
8
9
-1
12
14
10
10
10
15
18
-1
15
18
15
2
10
12
21
2
21
9
22
8
10
2
-1
14
23
7
23
-1
2
3
19
14
9
9
14
12
17
10
2
14
10
12
0
-1
16
18
14
7
-1
22
-1
-1
14
18
-1
18
18
23
18
0
0
12
12
18
10
12
6
6
14
0
-1
15
23
10
19
11
9
21
3
1
-1
17
11
18
10
19
19
22
-1
4
0
17
5
16
2
18
0
0
5
-1
15
3
15
5
18
18
20
-1
11
19
8
20
-1
10
0
3
18
-1
-1
21
10
17
12
16
2
2
14
10
19
13
17
-1
13
0
13
3
4
-1
2
12
7
-1
19
17
2
16
8
12
2
2
15
18
22
7
3
16
18
13
-1
23
19
0
-1
3
-1
6
4
8
17
9
10
17
19
4
19
15
17
-1
0
18
12
-1
22
4
18
0
11
20
19
19
17
3
21
12
-1
-1
1
18
3
19
13
3
-1
0
8
0
19
3
0
5
20
-1
16
-1
19
3
17
17
6
12
13
-1
0
3
0
-1
2
-1
19
19
-1
-1
7
0
0
-1
19
0
6
19
2
19
0
18
0
2
10
19
-1
-1
12
4
9
21
3
19
5
19
-1
3
1
16
17
-1
-1
19
19
5
0
20
3
-1
-1
17
9
2
1
17
14
3
14
12
19
-1
5
19
19
19
5
9
14
15
15
19
2
11
15
3
5
16
19
17
0
21
2
21
10
18
8
23
5
19
3
5
19
2
5
22
19
1
18
7
19
14
10
21
17
12
12
19
18
-1
0
-1
0
21
18
11
0
7
3
15
11
10
4
0
14
0
11
-1
8
-1
2
4
8
12
-1
21
1
13
23
0
2
12
14
23
15
-1
18
16
2
23
9
16
6
7
13
-1
17
-1
-1
10
19
10
20
5
12
2
9
19
-1
11
17
10
0
0
-1
3
16
18
-1
-1
13
6
2
15
9
20
-1
8
17
14
22
13
14
-1
13
10
22
2
23
-1
-1
4
18
7
2
3
0
15
